Energy,Tempo,Mode,Key,Valence,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12,Mood
0.46,132.503,1,7,0.861,0.231,0.193,0.23800000000000002,0.23,0.133,0.159,0.531,1.0,0.9009999999999999,0.34299999999999997,0.11800000000000001,0.195,relaxed
0.987,109.641,1,8,0.122,0.982,1.0,0.5720000000000001,0.589,0.6559999999999999,0.613,0.635,0.617,0.624,0.595,0.595,0.059000000000000004,angry
0.961,188.25599999999997,1,11,0.267,1.0,0.9390000000000001,0.19899999999999998,0.17300000000000001,0.183,0.154,0.092,0.11699999999999999,0.17300000000000001,0.18600000000000003,0.126,0.281,angry
0.748,124.031,1,0,0.725,1.0,0.561,0.418,0.39299999999999996,0.611,0.62,0.16899999999999998,0.184,0.342,0.359,0.419,0.066,happy
0.601,131.218,1,0,0.0859,0.13699999999999998,0.127,0.109,0.11800000000000001,0.209,0.449,0.226,1.0,0.955,0.373,0.16399999999999998,0.13699999999999998,relaxed
0.742,89.74799999999999,1,5,0.897,1.0,0.998,0.21100000000000002,0.18100000000000002,0.157,0.156,0.14400000000000002,0.121,0.099,0.071,0.059000000000000004,0.266,happy
0.981,140.079,1,6,0.23399999999999999,0.038,0.139,1.0,0.13,0.009000000000000001,0.011000000000000001,0.008,0.034,0.02,0.021,0.006,0.124,angry
0.258,105.97399999999999,1,2,0.0403,0.9490000000000001,1.0,0.371,0.28600000000000003,0.23,0.245,0.268,0.22399999999999998,0.242,0.192,0.18899999999999997,0.583,relaxed
0.693,94.588,1,0,0.802,0.32899999999999996,0.276,0.252,0.34700000000000003,0.369,1.0,0.9159999999999999,0.262,0.129,0.111,0.059000000000000004,0.078,happy
0.568,105.32600000000001,0,6,0.877,0.8640000000000001,1.0,0.83,0.82,0.8690000000000001,0.8909999999999999,0.9940000000000001,0.9670000000000001,0.9470000000000001,0.943,0.435,0.425,happy
0.9390000000000001,137.382,1,8,0.963,1.0,0.9940000000000001,0.7559999999999999,0.73,0.713,0.716,0.7040000000000001,0.6940000000000001,0.6829999999999999,0.6629999999999999,0.65,0.499,angry
0.8340000000000001,95.053,0,1,0.894,0.7120000000000001,1.0,0.452,0.35600000000000004,0.256,0.631,0.335,0.36200000000000004,0.92,0.337,0.691,0.82,happy
0.9329999999999999,179.985,1,5,0.16699999999999998,0.20600000000000002,0.12,1.0,0.142,0.08199999999999999,0.384,0.25,0.895,0.506,0.306,0.195,0.207,angry
0.166,132.05700000000002,1,10,0.0376,0.9890000000000001,1.0,0.564,0.507,0.455,0.439,0.406,0.39399999999999996,0.41700000000000004,0.423,0.391,0.5329999999999999,sad
0.55,91.99,1,2,0.187,1.0,0.9520000000000001,0.606,0.605,0.5870000000000001,0.568,0.535,0.541,0.526,0.519,0.47200000000000003,0.133,relaxed
0.9159999999999999,110.007,0,10,0.904,1.0,0.633,0.28800000000000003,0.25,0.36700000000000005,0.368,0.7490000000000001,0.72,0.971,0.945,0.9059999999999999,0.14800000000000002,happy
0.659,95.685,0,2,0.304,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,sad
0.536,130.06799999999998,1,6,0.608,1.0,0.54,0.292,0.26899999999999996,0.18899999999999997,0.332,0.396,0.231,0.41700000000000004,0.41,0.607,0.37799999999999995,happy
0.13,146.98,0,4,0.0397,0.107,0.027999999999999997,0.071,0.099,1.0,0.025,0.013999999999999999,0.099,0.012,0.021,0.006999999999999999,0.08,sad
0.782,131.79,0,0,0.149,0.222,0.19699999999999998,0.177,0.23800000000000002,1.0,0.466,0.19,0.182,0.185,0.22899999999999998,0.207,0.215,sad
0.447,117.78399999999999,1,1,0.7290000000000001,0.892,1.0,0.946,0.9259999999999999,0.963,0.955,0.888,0.767,0.7070000000000001,0.752,0.74,0.7509999999999999,relaxed
0.63,137.40200000000002,0,7,0.5710000000000001,0.33299999999999996,1.0,0.03,0.079,0.23,0.626,0.125,0.052000000000000005,0.042,0.052000000000000005,0.033,0.122,happy
0.391,116.56700000000001,1,7,0.213,1.0,0.795,0.584,0.588,0.631,0.649,0.336,0.312,0.337,0.39399999999999996,0.39399999999999996,0.305,relaxed
0.698,139.673,1,7,0.774,1.0,0.7020000000000001,0.109,0.08199999999999999,0.07,0.09300000000000001,0.087,0.057,0.08800000000000001,0.08199999999999999,0.121,0.33899999999999997,relaxed
0.945,96.99700000000001,0,3,0.278,0.424,0.258,0.287,0.409,0.344,0.614,0.546,0.37799999999999995,0.324,1.0,0.9440000000000001,0.561,angry
0.179,106.81,1,8,0.174,0.318,0.01,0.006,0.02,0.013999999999999999,0.475,0.012,0.02,1.0,0.018000000000000002,0.016,0.025,relaxed
0.809,111.963,1,4,0.23199999999999998,0.636,0.7240000000000001,1.0,0.815,0.835,0.721,0.7859999999999999,0.809,0.66,0.82,0.7140000000000001,0.818,relaxed
0.1,77.551,1,3,0.0907,0.855,0.249,0.185,0.308,0.259,0.341,0.212,0.205,0.36700000000000005,0.33799999999999997,0.16,1.0,sad
0.828,156.804,0,8,0.228,0.584,0.696,0.9079999999999999,0.688,0.6779999999999999,0.759,0.898,0.79,0.91,1.0,0.9259999999999999,0.907,angry
0.638,156.66299999999998,1,4,0.937,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,happy
0.574,81.082,0,6,0.363,0.958,1.0,0.752,0.445,0.384,0.573,0.664,0.38799999999999996,0.201,0.18,0.136,0.099,relaxed
0.794,74.79,1,1,0.698,0.6709999999999999,1.0,0.12300000000000001,0.009000000000000001,0.008,0.013000000000000001,0.005,0.016,0.11800000000000001,0.077,0.25,0.046,happy
0.8190000000000001,113.913,1,1,0.405,0.608,0.395,0.376,0.41100000000000003,0.43200000000000005,0.485,0.51,0.601,1.0,0.7020000000000001,0.436,0.406,sad
0.5660000000000001,120.012,1,3,0.14800000000000002,0.40299999999999997,0.33299999999999996,0.486,1.0,0.37799999999999995,0.34700000000000003,0.6920000000000001,0.47600000000000003,0.509,0.602,0.37799999999999995,0.6729999999999999,relaxed
0.903,99.97200000000001,1,2,0.5820000000000001,0.76,0.706,1.0,0.9570000000000001,0.64,0.691,0.986,0.546,0.882,0.596,0.594,0.649,angry
0.628,132.0,1,11,0.45,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,happy
0.991,98.34899999999999,1,7,0.156,0.222,0.13699999999999998,0.209,0.529,0.223,0.152,0.158,0.475,1.0,0.429,0.34600000000000003,0.27399999999999997,angry
0.589,157.14700000000002,0,4,0.778,0.735,0.688,0.682,0.6729999999999999,0.5720000000000001,0.5710000000000001,0.9940000000000001,0.995,0.9990000000000001,1.0,0.6579999999999999,0.655,happy
0.851,144.015,0,0,0.649,1.0,0.295,0.133,0.145,0.147,0.064,0.07400000000000001,0.28800000000000003,0.08800000000000001,0.109,0.20600000000000002,0.485,sad
0.457,109.814,1,9,0.16,1.0,0.845,0.614,0.34299999999999997,0.353,0.723,0.409,0.415,0.381,0.42700000000000005,0.711,0.7170000000000001,relaxed
0.823,148.06799999999998,1,8,0.32299999999999995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,angry
0.9690000000000001,101.84,1,1,0.248,0.541,0.591,0.5489999999999999,0.5870000000000001,0.7,1.0,0.9209999999999999,0.8059999999999999,0.8290000000000001,0.369,0.381,0.495,angry
0.51,140.879,1,8,0.461,0.9740000000000001,1.0,0.46299999999999997,0.436,0.488,0.519,0.581,0.5720000000000001,0.578,0.578,0.606,0.14,relaxed
0.9229999999999999,108.697,1,7,0.8290000000000001,0.131,0.156,0.142,0.155,0.235,0.767,1.0,0.59,0.308,0.264,0.207,0.136,happy
0.9,120.006,1,8,0.95,0.162,0.12,0.3,0.193,0.105,0.162,0.182,1.0,0.5,0.10300000000000001,0.049,0.5920000000000001,happy
0.868,150.056,1,2,0.848,1.0,0.9940000000000001,0.7959999999999999,0.75,0.6409999999999999,0.569,0.632,0.63,0.58,0.59,0.5670000000000001,0.42,happy
0.444,107.414,1,8,0.275,0.526,1.0,0.055999999999999994,0.027000000000000003,0.01,0.025,0.006999999999999999,0.006,0.023,0.022000000000000002,0.08,0.006999999999999999,relaxed
0.637,125.198,1,2,0.10300000000000001,1.0,0.8640000000000001,0.40299999999999997,0.41200000000000003,0.442,0.39399999999999996,0.40700000000000003,0.42200000000000004,0.522,0.5,0.591,0.242,relaxed
0.182,114.323,1,6,0.1,0.35,0.303,0.33299999999999996,0.449,0.715,1.0,0.863,0.546,0.42,0.515,0.385,0.223,relaxed
0.726,146.44899999999998,1,9,0.426,1.0,0.897,0.193,0.155,0.157,0.223,0.261,0.27,0.268,0.217,0.19,0.28300000000000003,angry
0.8170000000000001,153.755,0,7,0.314,1.0,0.899,0.534,0.584,0.544,0.529,0.589,0.54,0.562,0.569,0.457,0.235,sad
0.58,123.542,1,1,0.83,1.0,0.491,0.461,0.461,0.311,0.31,0.341,0.34,0.193,0.19399999999999998,0.5,0.436,relaxed
0.9129999999999999,143.849,1,9,0.5589999999999999,0.162,0.247,0.67,0.5760000000000001,0.27399999999999997,0.4,0.547,0.20800000000000002,0.15,0.138,0.677,1.0,happy
0.866,94.98,0,9,0.3,0.204,0.16,0.153,0.221,1.0,0.20800000000000002,0.249,0.335,0.41600000000000004,0.314,0.297,0.38,sad
0.9440000000000001,133.65200000000002,0,4,0.271,0.7490000000000001,1.0,0.179,0.165,0.187,0.271,0.18899999999999997,0.16,0.245,0.271,0.24100000000000002,0.215,sad
0.94,139.032,1,2,0.366,0.111,0.146,0.713,0.135,1.0,0.10400000000000001,0.084,0.077,0.079,0.091,0.043,0.034,angry
0.755,110.464,0,9,0.937,0.175,0.146,0.073,0.08800000000000001,0.626,0.159,0.1,0.083,0.265,1.0,0.6509999999999999,0.604,happy
0.9520000000000001,125.303,1,6,0.624,1.0,0.727,0.502,0.579,0.315,0.48100000000000004,0.637,0.525,0.303,0.292,0.825,0.9620000000000001,happy
0.604,99.071,1,1,0.41600000000000004,0.812,0.561,0.27,0.321,0.154,0.782,0.674,0.059000000000000004,0.23,0.135,0.665,1.0,angry
0.866,137.808,0,11,0.6679999999999999,0.795,0.97,0.934,0.618,1.0,0.799,0.552,0.574,0.49200000000000005,0.423,0.452,0.8029999999999999,happy
0.605,148.05700000000002,1,5,0.382,0.867,0.252,0.031,0.028999999999999998,0.042,0.045,0.078,0.07,0.46299999999999997,0.467,1.0,0.027999999999999997,sad
0.0858,119.199,1,2,0.341,0.8079999999999999,0.45,0.165,0.281,0.294,0.376,0.35600000000000004,0.24100000000000002,0.314,0.605,0.8370000000000001,1.0,relaxed
0.695,144.02100000000002,1,4,0.963,0.8029999999999999,0.937,0.642,0.672,0.609,0.835,1.0,0.8590000000000001,0.778,0.7170000000000001,0.612,0.7440000000000001,happy
0.754,183.72,1,10,0.9620000000000001,0.171,0.201,0.255,1.0,0.287,0.11199999999999999,0.121,0.244,0.099,0.15,0.37,0.1,happy
0.897,170.96200000000002,0,5,0.976,1.0,0.94,0.86,0.763,0.7509999999999999,0.649,0.5710000000000001,0.496,0.484,0.528,0.636,0.727,happy
0.877,111.0,1,0,0.794,0.8909999999999999,0.769,0.6990000000000001,0.5760000000000001,0.588,0.82,1.0,0.87,0.7879999999999999,0.693,0.76,0.767,happy
0.833,88.785,1,7,0.6609999999999999,0.978,1.0,0.401,0.44799999999999995,0.531,0.5710000000000001,0.6709999999999999,0.633,0.6829999999999999,0.624,0.679,0.027000000000000003,angry
0.34600000000000003,113.57799999999999,1,11,0.14400000000000002,0.17300000000000001,0.132,0.583,0.13699999999999998,0.14400000000000002,0.58,0.23,0.157,0.157,0.5329999999999999,1.0,0.312,sad
0.385,143.785,1,11,0.325,0.892,0.983,0.894,0.846,0.8370000000000001,0.892,0.84,0.8590000000000001,0.9570000000000001,0.873,0.8909999999999999,1.0,relaxed
0.95,182.532,0,4,0.331,0.653,1.0,0.494,0.408,0.318,0.361,0.396,0.34299999999999997,0.38799999999999996,0.18,0.159,0.409,angry
0.336,152.405,1,9,0.327,1.0,0.7609999999999999,0.639,0.449,0.364,0.456,0.52,0.45399999999999996,0.544,0.602,0.84,0.961,relaxed
0.644,71.523,1,0,0.42100000000000004,1.0,0.183,0.040999999999999995,0.017,0.37200000000000005,0.053,0.013000000000000001,0.044000000000000004,0.016,0.034,0.013000000000000001,0.26899999999999996,sad
0.0425,118.307,1,2,0.0398,0.228,0.26,0.272,0.214,0.20600000000000002,0.159,0.11699999999999999,1.0,0.434,0.21899999999999997,0.134,0.11900000000000001,sad
0.996,172.03599999999997,0,11,0.182,0.21600000000000003,0.188,0.223,0.305,0.184,0.154,0.161,0.138,1.0,0.371,0.196,0.145,angry
0.58,145.563,1,9,0.494,1.0,0.47200000000000003,0.426,0.433,0.19,0.193,0.14300000000000002,0.13699999999999998,0.11800000000000001,0.11599999999999999,0.08800000000000001,0.078,angry
0.9009999999999999,104.00200000000001,0,1,0.8370000000000001,0.26899999999999996,0.14400000000000002,0.135,0.161,0.152,0.16399999999999998,0.314,0.207,0.15,0.185,0.259,1.0,happy
0.946,117.339,1,9,0.82,0.8740000000000001,0.614,1.0,0.644,0.556,0.821,0.5479999999999999,0.52,0.616,0.764,0.535,0.527,angry
0.0289,83.281,1,0,0.0643,0.5670000000000001,1.0,0.721,0.733,0.716,0.7340000000000001,0.706,0.711,0.7140000000000001,0.7140000000000001,0.28,0.317,sad
0.912,190.037,0,9,0.39399999999999996,0.995,1.0,0.49,0.502,0.39799999999999996,0.525,0.373,0.42100000000000004,0.613,0.591,0.515,0.927,happy
0.135,143.891,1,0,0.11900000000000001,0.37200000000000005,0.49,0.486,0.46799999999999997,0.8,0.797,0.99,1.0,0.875,0.87,0.5489999999999999,0.012,relaxed
0.535,82.193,0,0,0.564,0.8290000000000001,0.711,0.5870000000000001,0.546,0.7909999999999999,0.902,0.95,0.6920000000000001,0.9209999999999999,1.0,0.846,0.915,relaxed
0.703,94.82799999999999,0,11,0.24100000000000002,1.0,0.858,0.6859999999999999,0.747,0.504,0.337,0.545,0.445,0.24600000000000002,0.255,0.557,0.7559999999999999,angry
0.34299999999999997,158.878,1,6,0.152,0.044000000000000004,1.0,0.026000000000000002,0.013999999999999999,0.011000000000000001,0.057,0.012,0.013000000000000001,0.129,0.011000000000000001,0.011000000000000001,0.013999999999999999,relaxed
0.785,94.211,0,8,0.965,0.124,0.07400000000000001,0.528,1.0,0.115,0.151,0.159,0.149,0.040999999999999995,0.198,0.485,0.067,angry
0.7090000000000001,114.96600000000001,0,7,0.5660000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,happy
0.7829999999999999,105.39,1,6,0.813,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,happy
0.982,132.984,1,0,0.145,1.0,0.423,0.2,0.253,0.387,0.879,0.643,0.235,0.257,0.24100000000000002,0.113,0.40299999999999997,angry
0.0308,164.128,1,0,0.043,1.0,0.682,0.465,0.2,0.23600000000000002,0.22399999999999998,0.163,0.21899999999999997,0.11800000000000001,0.243,0.43200000000000005,0.501,relaxed
0.674,125.009,0,8,0.875,0.48200000000000004,1.0,0.39799999999999996,0.127,0.196,0.20800000000000002,0.113,0.073,0.059000000000000004,0.071,0.061,0.414,angry
0.9990000000000001,139.029,0,10,0.89,0.721,0.368,0.332,0.635,0.7509999999999999,0.43200000000000005,0.6759999999999999,0.607,0.8909999999999999,0.856,1.0,0.713,happy
0.37200000000000005,79.705,1,0,0.5529999999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,relaxed
0.865,118.434,0,9,0.55,0.299,0.26899999999999996,0.225,0.285,0.6940000000000001,0.523,0.83,1.0,0.82,0.607,0.426,0.447,angry
0.7190000000000001,72.532,0,10,0.524,0.823,0.358,0.064,0.044000000000000004,0.035,0.094,0.284,0.21100000000000002,0.6759999999999999,0.6779999999999999,1.0,0.013999999999999999,angry
0.7170000000000001,97.521,1,0,0.8079999999999999,1.0,0.392,0.077,0.048,0.158,0.248,0.807,0.765,0.9790000000000001,0.951,0.862,0.152,happy
0.838,106.01100000000001,0,10,0.44799999999999995,0.474,0.175,0.066,0.048,0.039,0.042,0.038,0.044000000000000004,0.066,0.026000000000000002,0.034,1.0,angry
0.902,134.164,0,11,0.887,1.0,0.365,0.158,0.195,0.322,0.648,0.402,0.046,0.063,0.158,0.585,0.9990000000000001,sad
0.8440000000000001,90.852,1,4,0.511,0.951,1.0,0.574,0.536,0.474,0.46,0.402,0.344,0.337,0.285,0.26899999999999996,0.493,relaxed
0.408,86.855,1,1,0.688,0.531,1.0,0.8390000000000001,0.8340000000000001,0.293,0.29,0.064,0.063,0.055,0.057,0.43200000000000005,0.429,relaxed
0.79,124.08200000000001,0,6,0.805,1.0,0.97,0.607,0.526,0.48,0.475,0.491,0.522,0.5489999999999999,0.478,0.461,0.755,relaxed
0.6990000000000001,120.956,1,5,0.385,1.0,0.9129999999999999,0.35700000000000004,0.41100000000000003,0.363,0.34299999999999997,0.312,0.314,0.168,0.14800000000000002,0.331,0.174,happy
0.33299999999999996,103.911,1,2,0.485,0.722,1.0,0.9079999999999999,0.865,0.878,0.8390000000000001,0.29600000000000004,0.321,0.603,0.648,0.37799999999999995,0.223,relaxed
0.996,130.931,1,2,0.0601,0.39299999999999996,1.0,0.46799999999999997,0.48100000000000004,0.243,0.539,0.502,0.27399999999999997,0.431,0.634,0.34299999999999997,0.52,angry
0.9670000000000001,177.041,1,9,0.41600000000000004,0.946,1.0,0.927,0.898,0.743,0.762,0.9309999999999999,0.9129999999999999,0.45299999999999996,0.466,0.888,0.795,angry
0.545,54.669,0,4,0.43799999999999994,0.6579999999999999,0.875,1.0,0.9390000000000001,0.687,0.617,0.604,0.615,0.612,0.491,0.429,0.312,sad
0.682,150.108,1,2,0.6459999999999999,0.14,0.057,0.065,0.023,0.025,0.028999999999999998,0.085,1.0,0.12,0.023,0.018000000000000002,0.079,angry
0.589,128.042,0,7,0.172,0.175,0.036000000000000004,0.24100000000000002,0.273,0.109,0.099,0.036000000000000004,0.043,0.032,0.027999999999999997,0.133,1.0,sad
0.8909999999999999,88.936,0,1,0.42700000000000005,0.953,1.0,0.802,0.6970000000000001,0.529,0.581,0.595,0.69,0.821,0.764,0.76,0.9309999999999999,angry
0.6920000000000001,100.01700000000001,0,4,0.48100000000000004,0.16899999999999998,0.2,0.114,0.083,0.107,0.217,0.205,0.062,0.07400000000000001,0.062,0.929,1.0,relaxed
0.628,56.225,1,4,0.42700000000000005,1.0,0.735,0.457,0.37,0.431,0.392,0.302,0.23,0.263,0.282,0.255,0.865,happy
0.474,116.926,1,4,0.235,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,relaxed
0.337,174.368,1,10,0.0371,0.293,0.128,0.11199999999999999,0.075,0.057999999999999996,0.139,0.40700000000000003,1.0,0.10099999999999999,0.051,0.062,0.556,sad
0.862,159.989,1,9,0.971,0.298,0.452,0.452,0.662,1.0,0.764,0.304,0.182,0.214,0.278,0.162,0.20800000000000002,happy
0.8109999999999999,114.961,0,6,0.9009999999999999,1.0,0.9009999999999999,0.19899999999999998,0.273,0.292,0.257,0.266,0.21100000000000002,0.262,0.273,0.28600000000000003,0.265,happy
0.61,97.029,1,0,0.508,1.0,0.9940000000000001,0.34,0.359,0.344,0.292,0.239,0.306,0.363,0.32899999999999996,0.322,0.326,relaxed
0.9059999999999999,125.91799999999999,0,9,0.595,1.0,0.111,0.084,0.086,0.091,0.096,0.149,0.15,0.135,0.135,0.099,0.081,happy
0.875,121.24600000000001,0,9,0.272,1.0,0.889,0.19899999999999998,0.166,0.138,0.136,0.146,0.14300000000000002,0.134,0.127,0.142,0.27,sad
0.409,105.17200000000001,1,7,0.544,1.0,1.0,0.6409999999999999,0.61,0.593,0.594,0.5820000000000001,0.564,0.5529999999999999,0.532,0.521,0.302,sad
0.922,129.833,1,1,0.37799999999999995,1.0,0.159,0.017,0.040999999999999995,0.031,0.8290000000000001,0.264,0.073,0.581,0.059000000000000004,0.01,0.015,angry
0.9570000000000001,104.68299999999999,0,8,0.141,1.0,0.7759999999999999,0.244,0.156,0.132,0.12,0.127,0.085,0.07,0.107,0.16699999999999998,0.612,angry
0.705,176.732,1,2,0.8220000000000001,0.209,0.369,1.0,0.469,0.221,0.195,0.243,0.36700000000000005,0.307,0.14800000000000002,0.17,0.23600000000000002,angry
0.14300000000000002,127.184,1,7,0.0691,0.652,0.985,1.0,1.0,0.863,0.85,0.7440000000000001,0.74,0.653,0.6709999999999999,0.298,0.039,relaxed
0.831,120.964,1,2,0.28600000000000003,0.889,1.0,0.5589999999999999,0.545,0.612,0.945,0.623,0.588,0.759,0.925,0.977,0.49,angry
0.687,127.99799999999999,0,11,0.7170000000000001,0.7959999999999999,0.909,0.769,0.848,0.898,1.0,0.7659999999999999,0.43200000000000005,0.6990000000000001,0.503,0.368,0.95,happy
0.996,109.882,0,10,0.0883,0.45399999999999996,0.675,0.6829999999999999,0.626,0.9440000000000001,0.78,1.0,0.8,0.7929999999999999,0.87,0.831,0.41600000000000004,angry
0.889,126.20100000000001,0,7,0.8859999999999999,0.956,1.0,0.485,0.375,0.272,0.16699999999999998,0.107,0.087,0.115,0.17600000000000002,0.182,0.564,happy
0.897,126.006,1,6,0.413,1.0,0.9440000000000001,0.498,0.6940000000000001,0.391,0.617,0.563,0.6859999999999999,0.6609999999999999,0.7090000000000001,0.6859999999999999,0.52,happy
0.669,133.028,1,10,0.857,0.9540000000000001,1.0,0.45899999999999996,0.39299999999999996,0.32899999999999996,0.23,0.18100000000000002,0.161,0.175,0.156,0.147,0.425,happy
0.29600000000000004,180.75599999999997,1,5,0.384,1.0,0.922,0.67,0.6579999999999999,0.77,0.774,0.5760000000000001,0.568,0.5660000000000001,0.555,0.29,0.10300000000000001,sad
0.895,139.90200000000002,1,6,0.813,0.667,0.917,0.57,0.396,0.376,0.7559999999999999,0.8109999999999999,0.268,0.715,0.6759999999999999,1.0,0.41700000000000004,happy
0.9940000000000001,102.021,1,0,0.0391,1.0,0.873,0.35200000000000004,0.3,0.265,0.29100000000000004,0.322,0.319,0.314,0.266,0.22399999999999998,0.45899999999999996,angry
0.727,165.85,1,8,0.115,0.8370000000000001,0.986,1.0,0.845,0.7140000000000001,0.614,0.515,0.42100000000000004,0.316,0.293,0.379,0.564,sad
0.83,124.051,0,10,0.187,0.139,0.14800000000000002,0.134,0.145,0.305,1.0,0.16899999999999998,0.135,0.151,0.159,0.153,0.139,sad
0.998,149.012,0,6,0.32,0.45799999999999996,0.595,1.0,0.509,0.33899999999999997,0.748,0.6579999999999999,0.371,0.716,0.8270000000000001,0.462,0.24,angry
0.386,110.766,1,9,0.358,1.0,0.8109999999999999,0.737,0.748,0.574,0.561,0.513,0.512,0.635,0.652,0.541,0.49700000000000005,relaxed
0.8270000000000001,98.594,1,0,0.379,0.8490000000000001,0.8059999999999999,0.405,0.39299999999999996,0.71,0.7240000000000001,1.0,0.986,0.589,0.5429999999999999,0.414,0.12,happy
0.988,184.99900000000002,1,8,0.489,1.0,0.5660000000000001,0.141,0.14,0.085,0.054000000000000006,0.09300000000000001,0.187,0.149,0.11800000000000001,0.38299999999999995,0.271,angry
0.446,97.85600000000001,0,8,0.272,0.938,1.0,0.622,0.595,0.667,0.672,0.687,0.687,0.612,0.611,0.504,0.159,relaxed
0.848,109.94200000000001,0,5,0.722,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,relaxed
0.534,91.984,0,9,0.0333,1.0,0.871,0.114,0.11800000000000001,0.142,0.263,0.223,0.11800000000000001,0.052000000000000005,0.043,0.042,0.12,sad
0.381,116.495,0,7,0.0739,0.878,0.889,0.512,0.583,0.7440000000000001,1.0,0.883,0.687,0.617,0.34700000000000003,0.271,0.38,sad
0.903,108.11399999999999,1,4,0.872,1.0,0.893,0.8340000000000001,0.669,0.561,0.536,0.498,0.442,0.358,0.293,0.272,0.336,happy
0.516,133.999,1,0,0.562,0.5720000000000001,0.706,1.0,0.713,0.542,0.594,0.446,0.541,0.363,0.272,0.461,0.455,sad
0.727,148.049,0,0,0.7,0.22,0.142,0.156,0.145,0.207,1.0,0.31,0.20199999999999999,0.14,0.196,0.156,0.095,angry
0.264,116.111,0,9,0.0701,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,sad
0.7759999999999999,112.04,1,6,0.36700000000000005,1.0,0.684,0.256,0.23399999999999999,0.11199999999999999,0.22399999999999998,0.185,0.132,0.163,0.08800000000000001,0.084,0.149,sad
0.982,121.895,1,4,0.48,1.0,0.594,0.204,0.193,0.17800000000000002,0.38799999999999996,0.493,0.349,0.735,0.583,0.8320000000000001,0.38299999999999995,angry
0.7070000000000001,99.92399999999999,1,5,0.0325,0.7959999999999999,0.643,0.57,0.578,0.655,0.564,0.514,0.6970000000000001,1.0,0.9229999999999999,0.914,0.6709999999999999,relaxed
